Senior Citizen,Partner,Dependents,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn,Contract_Month-to-month,Contract_One year,Contract_Two year,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,tenure_group,service_count,avg_monthly_value,value_change,revenue_per_month,engagement_score,is_new_customer,contract_risk,payment_risk,monthly_x_tenure,has_internet,has_family,low_engagement,high_risk,cluster,segment,churn_probability,churn_prediction
0,1,0,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,one year,0,Bank transfer (automatic),100.0,1888.65,1,False,True,False,False,True,False,True,False,False,False,1-2 years,1,94.4325,5.567499999999996,100.0,26.2,0,1,0,1900.0,1,0,1,0,0,High Value Loyal,0.3897970074961601,1
1,0,0,1,No,Fiber optic,No,No,No,No,No,No,month-to-month,1,Electronic check,71.15,71.15,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,35.575,35.575,71.15,15.030000000000005,1,2,1,71.15,1,0,1,1,0,High Value Loyal,0.8348987644683902,1
0,0,0,0,No,DSL,No,Yes,Yes,No,Yes,Yes,month-to-month,1,Credit card (automatic),54.15,1240.25,1,True,False,False,True,False,False,False,True,False,False,1-2 years,0,49.61,4.539999999999999,54.15,18.03,0,2,0,1299.6,1,0,1,0,3,Premium Customers,0.49662156076054736,1
0,1,0,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,two year,1,Credit card (automatic),108.75,7156.2,1,False,False,True,False,True,False,False,True,False,False,4-6 years,1,105.23823529411764,3.5117647058823565,108.75,42.35,0,0,0,7286.25,1,0,1,0,2,At Risk Customers,0.18946627371762095,0
0,1,0,1,No,DSL,No,No,No,Yes,No,No,month-to-month,1,Electronic check,49.15,270.8,1,True,False,False,True,False,False,False,False,True,False,0-1 year,1,38.68571428571429,10.464285714285708,49.15,12.13,1,2,1,294.9,1,0,1,1,1,Low Value New,0.560693554094341,1
0,0,1,1,No,No,No,No,No,No,No,No,month-to-month,1,Electronic check,19.4,374.5,1,True,False,False,False,False,True,False,False,True,False,1-2 years,1,17.833333333333332,1.5666666666666664,19.4,10.38,0,2,1,388.0,0,0,1,0,1,Low Value New,0.04047098300493116,0
1,0,0,1,Yes,Fiber optic,Yes,No,No,No,No,No,month-to-month,1,Electronic check,79.15,1520.9,1,True,False,False,False,True,False,False,False,True,False,1-2 years,1,72.42380952380952,6.726190476190482,79.15,22.33,0,2,1,1583.0,1,0,1,0,0,High Value Loyal,0.5398771622556274,1
1,1,0,1,No,Fiber optic,No,No,No,No,No,Yes,month-to-month,1,Electronic check,80.4,3605.2,1,True,False,False,False,True,False,False,False,True,False,2-4 years,1,76.7063829787234,3.6936170212766086,80.4,30.380000000000003,0,2,1,3698.4,1,0,1,0,0,High Value Loyal,0.4586851366336003,1
0,1,0,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,month-to-month,1,Electronic check,102.0,1145.35,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,95.44583333333333,6.554166666666674,102.0,24.200000000000003,1,2,1,1122.0,1,0,1,1,0,High Value Loyal,0.8035991805546199,1
0,0,0,1,No,No,No,No,No,No,No,No,month-to-month,0,Mailed check,20.65,38.7,1,True,False,False,False,False,True,False,False,False,True,0-1 year,1,12.9,7.749999999999998,20.65,5.23,1,2,0,41.3,0,0,1,1,1,Low Value New,0.220126962755683,0
0,0,0,1,No,Fiber optic,No,No,No,No,No,No,month-to-month,1,Mailed check,70.8,70.8,1,True,False,False,False,True,False,False,False,False,True,0-1 year,1,35.4,35.4,70.8,14.96,1,2,0,70.8,1,0,1,1,0,High Value Loyal,0.7759374552065662,1
0,0,0,1,Yes,Fiber optic,No,No,No,Yes,No,Yes,month-to-month,1,Credit card (automatic),89.05,1448.6,1,True,False,False,False,True,False,False,True,False,False,1-2 years,1,85.21176470588235,3.838235294117652,89.05,23.11,0,2,0,1424.8,1,0,1,0,0,High Value Loyal,0.5170998183880212,1
0,0,0,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,month-to-month,1,Electronic check,96.6,291.9,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,72.975,23.625,96.6,20.72,1,2,1,289.79999999999995,1,0,1,1,0,High Value Loyal,0.8509741790642014,1
0,1,0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,month-to-month,1,Credit card (automatic),104.5,5921.35,1,True,False,False,False,True,False,False,True,False,False,4-6 years,1,102.09224137931037,2.4077586206896484,104.5,38.5,0,2,0,5956.5,1,0,1,0,2,At Risk Customers,0.5127495440233774,1
0,0,0,1,Yes,DSL,No,No,No,No,No,No,month-to-month,1,Mailed check,50.6,249.95,1,True,False,False,True,False,False,False,False,False,True,0-1 year,1,41.65833333333333,8.94166666666667,50.6,12.12,1,2,0,253.0,1,0,1,1,1,Low Value New,0.4121725495387557,1
0,0,1,1,No,DSL,Yes,No,No,No,No,No,month-to-month,0,Electronic check,49.35,219.65,1,True,False,False,True,False,False,False,False,True,False,0-1 year,1,43.93,5.420000000000002,49.35,11.57,1,2,1,197.4,1,0,1,1,1,Low Value New,0.10853494195664211,0
0,0,0,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,month-to-month,1,Electronic check,94.25,669.0,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,83.625,10.625,94.25,21.450000000000003,1,2,1,659.75,1,0,1,1,0,High Value Loyal,0.7555126331597999,1
0,1,0,1,No,Fiber optic,No,No,No,No,No,No,month-to-month,1,Electronic check,68.95,68.95,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,34.475,34.475,68.95,14.590000000000002,1,2,1,68.95,1,0,1,1,0,High Value Loyal,0.8546879975646773,1
1,0,0,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,month-to-month,1,Electronic check,93.85,196.75,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,65.58333333333333,28.266666666666666,93.85,19.87,1,2,1,187.7,1,0,1,1,0,High Value Loyal,0.8707985947100124,1
0,0,0,1,Yes,Fiber optic,No,No,No,No,No,No,month-to-month,1,Electronic check,76.05,318.9,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,63.78,12.270000000000003,76.05,16.91,1,2,1,304.2,1,0,1,1,0,High Value Loyal,0.6845883442014253,1
0,0,0,0,No,DSL,No,No,No,No,No,No,month-to-month,1,Mailed check,24.45,24.45,1,True,False,False,True,False,False,False,False,False,True,0-1 year,0,12.225,12.225,24.45,5.19,1,2,0,24.45,1,0,1,1,3,Premium Customers,0.5724016313652209,1
0,0,0,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,month-to-month,1,Credit card (automatic),89.35,631.85,1,True,False,False,False,True,False,False,True,False,False,0-1 year,1,78.98125,10.368749999999991,89.35,20.47,1,2,0,625.4499999999999,1,0,1,1,0,High Value Loyal,0.6614620888331323,1
0,1,0,1,No,Fiber optic,No,No,No,No,Yes,No,month-to-month,1,Electronic check,80.35,307.4,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,61.48,18.87,80.35,17.77,1,2,1,321.4,1,0,1,1,0,High Value Loyal,0.8047252358736772,1
1,0,0,1,No,DSL,Yes,No,Yes,No,No,No,month-to-month,1,Electronic check,55.8,55.8,1,True,False,False,True,False,False,False,False,True,False,0-1 year,1,27.9,27.9,55.8,11.96,1,2,1,55.8,1,0,1,1,1,Low Value New,0.7205128592026477,1
0,0,0,1,No,Fiber optic,No,No,No,No,Yes,No,month-to-month,1,Electronic check,79.05,79.05,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,39.525,39.525,79.05,16.61,1,2,1,79.05,1,0,1,1,0,High Value Loyal,0.8725186922558602,1
0,1,0,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,month-to-month,1,Electronic check,95.0,95.0,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,47.5,47.5,95.0,19.8,1,2,1,95.0,1,0,1,1,0,High Value Loyal,0.948594882874879,1
0,0,0,0,No,DSL,No,No,No,No,No,No,month-to-month,0,Mailed check,25.2,25.2,1,True,False,False,True,False,False,False,False,False,True,0-1 year,0,12.6,12.6,25.2,5.34,1,2,0,25.2,1,0,1,1,3,Premium Customers,0.49094714829172575,1
1,0,0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,month-to-month,1,Electronic check,98.4,4187.75,1,True,False,False,False,True,False,False,False,True,False,2-4 years,1,99.70833333333331,-1.308333333333323,98.4,32.480000000000004,0,2,1,4034.4,1,0,1,0,2,At Risk Customers,0.5239206307303187,1
1,1,0,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,two year,0,Credit card (automatic),79.4,5154.6,1,False,False,True,True,False,False,False,True,False,False,4-6 years,1,76.93432835820896,2.465671641791048,79.4,36.18000000000001,0,0,0,5240.400000000001,1,0,1,0,2,At Risk Customers,0.05468566181194573,0
1,0,0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,month-to-month,1,Electronic check,101.4,3496.3,1,True,False,False,False,True,False,False,False,True,False,2-4 years,1,97.11944444444444,4.280555555555552,101.4,31.28,0,2,1,3549.0,1,0,1,0,2,At Risk Customers,0.6112176743358038,1
1,1,0,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,month-to-month,1,Electronic check,89.8,914.3,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,83.11818181818181,6.681818181818187,89.8,21.46,1,2,1,898.0,1,0,1,1,0,High Value Loyal,0.7586637275001522,1
0,1,0,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,two year,0,Bank transfer (automatic),109.75,6110.2,1,False,False,True,False,True,False,True,False,False,False,4-6 years,1,111.09454545454544,-1.3445454545454538,109.75,38.650000000000006,0,0,0,5926.5,1,0,1,0,2,At Risk Customers,0.1568198408049531,0
0,0,0,1,No,No,No,No,No,No,No,No,one year,0,Credit card (automatic),19.3,28.3,1,False,True,False,False,False,True,False,True,False,False,0-1 year,1,9.433333333333334,9.866666666666667,19.3,4.960000000000001,1,1,0,38.6,0,0,1,0,1,Low Value New,0.09248897005623741,0
1,0,0,1,No,Fiber optic,No,No,No,No,Yes,Yes,month-to-month,1,Electronic check,91.25,2351.8,1,True,False,False,False,True,False,False,False,True,False,2-4 years,1,87.10370370370372,4.146296296296285,91.25,26.55,0,2,1,2372.5,1,0,1,0,0,High Value Loyal,0.5762325216434462,1
0,0,0,1,Yes,DSL,No,No,No,No,No,No,month-to-month,1,Electronic check,49.1,679.55,1,True,False,False,True,False,False,False,False,True,False,1-2 years,1,42.471875,6.628125000000004,49.1,14.82,0,2,1,736.5,1,0,1,0,1,Low Value New,0.350818680738537,1
0,0,0,1,Yes,DSL,Yes,No,Yes,Yes,No,No,month-to-month,0,Credit card (automatic),65.25,1994.3,1,True,False,False,True,False,False,False,True,False,False,2-4 years,1,62.321875,2.9281250000000014,65.25,22.85,0,2,0,2022.75,1,0,1,0,0,High Value Loyal,0.20622478041466766,0
1,0,0,1,Yes,Fiber optic,No,Yes,No,Yes,No,No,month-to-month,1,Electronic check,85.45,1505.85,1,True,False,False,False,True,False,False,False,True,False,1-2 years,1,79.25526315789473,6.194736842105272,85.45,22.99,0,2,1,1538.1,1,0,1,0,0,High Value Loyal,0.5905663481685748,1
0,1,0,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,two year,1,Electronic check,94.1,5638.3,1,False,False,True,False,True,False,False,False,True,False,4-6 years,1,90.94032258064516,3.159677419354836,94.1,37.620000000000005,0,0,1,5740.099999999999,1,0,1,0,2,At Risk Customers,0.17267566738991375,0
1,0,0,1,No,Fiber optic,No,No,No,No,No,No,month-to-month,1,Electronic check,71.65,71.65,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,35.825,35.825,71.65,15.130000000000004,1,2,1,71.65,1,0,1,1,0,High Value Loyal,0.8379016828856077,1
0,1,0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,month-to-month,1,Electronic check,104.65,2542.45,1,True,False,False,False,True,False,False,False,True,False,1-2 years,1,101.698,2.9520000000000124,104.65,28.630000000000003,0,2,1,2511.6000000000004,1,0,1,0,2,At Risk Customers,0.721474223792143,1
0,0,0,1,Yes,Fiber optic,No,No,No,No,No,No,month-to-month,1,Electronic check,74.25,210.3,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,52.575,21.675,74.25,16.25,1,2,1,222.75,1,0,1,1,0,High Value Loyal,0.7489209518257863,1
1,0,0,1,Yes,Fiber optic,No,No,No,No,No,No,month-to-month,1,Electronic check,74.2,74.2,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,37.1,37.1,74.2,15.640000000000002,1,2,1,74.2,1,0,1,1,0,High Value Loyal,0.8525349155028044,1
1,1,0,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,month-to-month,1,Electronic check,101.0,4388.4,1,True,False,False,False,True,False,False,False,True,False,2-4 years,1,99.73636363636363,1.2636363636363654,101.0,33.6,0,2,1,4343.0,1,0,1,0,2,At Risk Customers,0.6240895035255657,1
0,1,0,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,month-to-month,1,Electronic check,100.2,420.2,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,84.03999999999999,16.16000000000001,100.2,21.74,1,2,1,400.8,1,0,1,1,0,High Value Loyal,0.8624862275001951,1
1,1,0,1,Yes,Fiber optic,Yes,No,No,No,No,Yes,one year,1,Electronic check,89.05,2177.45,1,False,True,False,False,True,False,False,False,True,False,2-4 years,1,83.74807692307692,5.3019230769230745,89.05,25.81,0,1,1,2226.25,1,0,1,0,0,High Value Loyal,0.4581556535917541,1
0,1,0,1,No,DSL,Yes,No,No,No,Yes,Yes,one year,1,Bank transfer (automatic),70.1,3913.3,1,False,True,False,True,False,False,True,False,False,False,4-6 years,1,67.47068965517242,2.629310344827573,70.1,31.62,0,1,0,3995.7,1,0,1,0,0,High Value Loyal,0.12930293213704866,0
0,0,0,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,one year,1,Electronic check,105.65,443.9,1,False,True,False,False,True,False,False,False,True,False,0-1 year,1,88.78,16.870000000000005,105.65,22.83,1,1,1,422.6,1,0,1,0,0,High Value Loyal,0.6572077632341178,1
1,1,0,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,month-to-month,1,Electronic check,96.5,3436.1,1,True,False,False,False,True,False,False,False,True,False,2-4 years,1,92.86756756756756,3.632432432432438,96.5,30.6,0,2,1,3474.0,1,0,1,0,2,At Risk Customers,0.6349466528630767,1
1,1,0,1,No,Fiber optic,No,No,No,No,No,No,month-to-month,0,Mailed check,70.85,70.85,1,True,False,False,False,True,False,False,False,False,True,0-1 year,1,35.425,35.425,70.85,14.97,1,2,0,70.85,1,0,1,1,0,High Value Loyal,0.7719553845443576,1
0,0,0,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,one year,1,Credit card (automatic),85.95,3110.1,1,False,True,False,True,False,False,False,True,False,False,2-4 years,1,86.39166666666667,-0.4416666666666629,85.95,28.19,0,1,0,3008.25,1,0,1,0,0,High Value Loyal,0.21635081999784428,0
0,0,0,1,No,Fiber optic,No,No,Yes,No,No,No,month-to-month,1,Electronic check,73.9,280.85,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,56.17,17.730000000000004,73.9,16.48,1,2,1,295.6,1,0,1,1,0,High Value Loyal,0.7140663851324697,1
0,1,0,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,two year,1,Bank transfer (automatic),109.45,6144.55,1,False,False,True,False,True,False,True,False,False,False,4-6 years,1,104.14491525423728,5.305084745762713,109.45,39.79,0,0,0,6348.1,1,0,1,0,2,At Risk Customers,0.22467314863904833,0
0,0,0,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,month-to-month,1,Electronic check,100.2,2983.8,1,True,False,False,False,True,False,False,False,True,False,2-4 years,1,96.25161290322582,3.948387096774184,100.2,29.540000000000003,0,2,1,3006.0,1,0,1,0,2,At Risk Customers,0.6110205133491865,1
0,1,0,1,No,Fiber optic,No,Yes,No,No,No,No,month-to-month,1,Bank transfer (automatic),74.05,1565.7,1,True,False,False,False,True,False,True,False,False,False,1-2 years,1,71.16818181818182,2.881818181818176,74.05,21.61,0,2,0,1555.05,1,0,1,0,0,High Value Loyal,0.4490884144356042,1
0,0,0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,month-to-month,1,Bank transfer (automatic),101.55,298.35,1,True,False,False,False,True,False,True,False,False,False,0-1 year,1,74.5875,26.96249999999999,101.55,21.71,1,2,0,304.65,1,0,1,1,0,High Value Loyal,0.841855021615459,1
1,1,0,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,one year,1,Electronic check,111.95,4534.9,1,False,True,False,False,True,False,False,False,True,False,2-4 years,1,107.97380952380952,3.9761904761904816,111.95,35.19,0,1,1,4589.95,1,0,1,0,2,At Risk Customers,0.5529058574975187,1
0,1,0,0,No,DSL,Yes,No,Yes,No,Yes,Yes,one year,1,Electronic check,55.95,1157.05,1,False,True,False,True,False,False,False,False,True,False,1-2 years,0,52.59318181818182,3.356818181818184,55.95,17.490000000000002,0,1,1,1174.95,1,0,1,0,3,Premium Customers,0.48318791299439995,1
0,0,0,1,No,DSL,No,No,No,No,No,No,month-to-month,0,Electronic check,45.75,45.75,1,True,False,False,True,False,False,False,False,True,False,0-1 year,1,22.875,22.875,45.75,9.95,1,2,1,45.75,1,0,1,1,1,Low Value New,0.5252321397315313,1
0,0,0,1,No,Fiber optic,No,Yes,No,No,No,No,month-to-month,0,Electronic check,74.95,815.5,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,67.95833333333333,6.991666666666674,74.95,18.790000000000003,1,2,1,824.45,1,0,1,1,0,High Value Loyal,0.5085321212382353,1
0,0,0,1,No,Fiber optic,No,No,No,No,No,Yes,month-to-month,0,Credit card (automatic),80.15,80.15,1,True,False,False,False,True,False,False,True,False,False,0-1 year,1,40.075,40.075,80.15,16.830000000000002,1,2,0,80.15,1,0,1,1,0,High Value Loyal,0.784442802711746,1
0,1,0,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,one year,1,Electronic check,109.25,8109.8,1,False,True,False,False,True,False,False,False,True,False,4-6 years,1,111.09315068493152,-1.843150684931516,109.25,43.95,0,1,1,7866.0,1,0,1,0,2,At Risk Customers,0.36649970013846606,1
0,0,0,0,No,DSL,No,No,No,No,Yes,No,month-to-month,0,Credit card (automatic),35.2,108.95,1,True,False,False,True,False,False,False,True,False,False,0-1 year,0,27.2375,7.962500000000002,35.2,7.940000000000001,1,2,0,105.6,1,0,1,1,3,Premium Customers,0.49730255102609394,1
0,1,0,1,No,Fiber optic,No,No,No,No,Yes,No,month-to-month,0,Electronic check,78.8,78.8,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,39.4,39.4,78.8,16.56,1,2,1,78.8,1,0,1,1,0,High Value Loyal,0.8633503326170143,1
0,0,0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,month-to-month,1,Electronic check,106.4,5127.95,1,True,False,False,False,True,False,False,False,True,False,2-4 years,1,106.83229166666666,-0.4322916666666572,106.4,35.88,0,2,1,5000.8,1,0,1,0,2,At Risk Customers,0.5593183920766696,1
0,0,0,1,No,DSL,Yes,No,No,No,No,No,month-to-month,0,Electronic check,49.4,874.8,1,True,False,False,True,False,False,False,False,True,False,1-2 years,1,46.04210526315789,3.357894736842105,49.4,15.78,0,2,1,889.1999999999999,1,0,1,0,1,Low Value New,0.23928928713447123,0
1,0,0,1,No,Fiber optic,No,No,No,No,No,No,month-to-month,0,Electronic check,69.1,69.1,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,34.55,34.55,69.1,14.62,1,2,1,69.1,1,0,1,1,0,High Value Loyal,0.7631417070420696,1
0,1,0,1,No,Fiber optic,No,No,No,No,Yes,Yes,month-to-month,1,Electronic check,90.2,1776.55,1,True,False,False,False,True,False,False,False,True,False,1-2 years,1,84.59761904761905,5.602380952380955,90.2,24.540000000000003,0,2,1,1804.0,1,0,1,0,0,High Value Loyal,0.6658394469975234,1
0,0,0,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,month-to-month,1,Bank transfer (automatic),93.55,536.4,1,True,False,False,False,True,False,True,False,False,False,0-1 year,1,76.62857142857142,16.921428571428578,93.55,21.01,1,2,0,561.3,1,0,1,1,0,High Value Loyal,0.7378198018501757,1
0,0,0,1,No,Fiber optic,No,No,No,No,No,Yes,month-to-month,1,Mailed check,80.85,80.85,1,True,False,False,False,True,False,False,False,False,True,0-1 year,1,40.425,40.425,80.85,16.97,1,2,0,80.85,1,0,1,1,0,High Value Loyal,0.8433361096337528,1
0,1,0,1,Yes,Fiber optic,No,No,No,No,No,Yes,one year,1,Mailed check,82.05,4029.95,1,False,True,False,False,True,False,False,False,False,True,2-4 years,1,82.2438775510204,-0.1938775510204067,82.05,31.31,0,1,0,3938.4,1,0,1,0,2,At Risk Customers,0.20219559271469137,0
0,1,0,1,No,No,No,No,No,No,No,No,month-to-month,1,Credit card (automatic),20.55,51.15,1,True,False,False,False,False,True,False,True,False,False,0-1 year,1,12.7875,7.762500000000001,20.55,5.51,1,2,0,61.650000000000006,0,0,1,1,1,Low Value New,0.3436659865340466,0
1,0,0,1,Yes,Fiber optic,No,No,Yes,No,No,No,month-to-month,1,Electronic check,78.55,149.55,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,49.85,28.7,78.55,16.810000000000002,1,2,1,157.1,1,0,1,1,0,High Value Loyal,0.8220331558052193,1
0,0,0,1,No,Fiber optic,No,No,No,No,No,Yes,month-to-month,0,Electronic check,78.65,78.65,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,39.325,39.325,78.65,16.53,1,2,1,78.65,1,0,1,1,0,High Value Loyal,0.824200030895706,1
0,0,0,1,No,DSL,No,No,No,No,No,No,month-to-month,1,Electronic check,42.9,42.9,1,True,False,False,True,False,False,False,False,True,False,0-1 year,1,21.45,21.45,42.9,9.38,1,2,1,42.9,1,0,1,1,1,Low Value New,0.5833917848386825,1
0,0,0,0,No,DSL,Yes,No,No,Yes,No,No,month-to-month,0,Mailed check,34.25,139.35,1,True,False,False,True,False,False,False,False,False,True,0-1 year,0,34.8375,-0.5874999999999986,34.25,7.75,1,2,0,102.75,1,0,1,1,3,Premium Customers,0.4146324294111248,1
0,0,0,0,No,DSL,Yes,No,Yes,Yes,Yes,Yes,month-to-month,0,Mailed check,58.5,539.85,1,True,False,False,True,False,False,False,False,False,True,0-1 year,0,53.985,4.515000000000001,58.5,14.4,1,2,0,526.5,1,0,1,1,3,Premium Customers,0.5783854135884977,1
1,0,0,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,month-to-month,1,Electronic check,96.2,4718.25,1,True,False,False,False,True,False,False,False,True,False,4-6 years,1,94.365,1.835000000000008,96.2,34.44,0,2,1,4713.8,1,0,1,0,2,At Risk Customers,0.49101509260380005,1
1,0,0,1,No,Fiber optic,No,No,Yes,No,No,No,month-to-month,0,Electronic check,74.4,434.1,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,62.01428571428572,12.385714285714286,74.4,17.180000000000003,1,2,1,446.4,1,0,1,1,0,High Value Loyal,0.591575383476618,1
0,1,0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,month-to-month,1,Electronic check,105.3,545.2,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,77.88571428571429,27.41428571428571,105.3,23.360000000000003,1,2,1,631.8,1,0,1,1,0,High Value Loyal,0.9111836479118697,1
0,1,0,1,Yes,Fiber optic,No,No,No,No,No,No,month-to-month,1,Bank transfer (automatic),73.85,1284.2,1,True,False,False,False,True,False,True,False,False,False,1-2 years,1,75.54117647058824,-1.6911764705882462,73.85,20.07,0,2,0,1181.6,1,0,1,0,0,High Value Loyal,0.43779575498778917,1
