Senior Citizen,Partner,Dependents,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn,Contract_Month-to-month,Contract_One year,Contract_Two year,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,tenure_group,service_count,avg_monthly_value,value_change,revenue_per_month,engagement_score,is_new_customer,contract_risk,payment_risk,monthly_x_tenure,has_internet,has_family,low_engagement,high_risk
0,0,0,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,one year,1,Electronic check,105.65,443.9,1,False,True,False,False,True,False,False,False,True,False,0-1 year,1,88.78,16.870000000000005,105.65,22.830000000000002,1,1,1,422.6,1,0,1,0
1,1,0,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,month-to-month,1,Electronic check,96.5,3436.1,1,True,False,False,False,True,False,False,False,True,False,2-4 years,1,92.86756756756756,3.632432432432438,96.5,30.6,0,2,1,3474.0,1,0,1,0
1,1,0,1,No,Fiber optic,No,No,No,No,No,No,month-to-month,0,Mailed check,70.85,70.85,1,True,False,False,False,True,False,False,False,False,True,0-1 year,1,35.425,35.425,70.85,14.97,1,2,0,70.85,1,0,1,1
0,0,0,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,one year,1,Credit card (automatic),85.95,3110.1,1,False,True,False,True,False,False,False,True,False,False,2-4 years,1,86.39166666666667,-0.4416666666666629,85.95,28.19,0,1,0,3008.25,1,0,1,0
0,0,0,1,No,Fiber optic,No,No,Yes,No,No,No,month-to-month,1,Electronic check,73.9,280.85,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,56.17,17.730000000000004,73.9,16.48,1,2,1,295.6,1,0,1,1
0,1,0,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,two year,1,Bank transfer (automatic),109.45,6144.55,1,False,False,True,False,True,False,True,False,False,False,4-6 years,1,104.14491525423729,5.305084745762713,109.45,39.79,0,0,0,6348.1,1,0,1,0
0,0,0,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,month-to-month,1,Electronic check,100.2,2983.8,1,True,False,False,False,True,False,False,False,True,False,2-4 years,1,96.25161290322582,3.9483870967741836,100.2,29.540000000000003,0,2,1,3006.0,1,0,1,0
0,1,0,1,No,Fiber optic,No,Yes,No,No,No,No,month-to-month,1,Bank transfer (automatic),74.05,1565.7,1,True,False,False,False,True,False,True,False,False,False,1-2 years,1,71.16818181818182,2.8818181818181756,74.05,21.61,0,2,0,1555.05,1,0,1,0
0,0,0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,month-to-month,1,Bank transfer (automatic),101.55,298.35,1,True,False,False,False,True,False,True,False,False,False,0-1 year,1,74.5875,26.96249999999999,101.55,21.71,1,2,0,304.65,1,0,1,1
1,1,0,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,one year,1,Electronic check,111.95,4534.9,1,False,True,False,False,True,False,False,False,True,False,2-4 years,1,107.97380952380952,3.9761904761904816,111.95,35.19,0,1,1,4589.95,1,0,1,0
0,1,0,0,No,DSL,Yes,No,Yes,No,Yes,Yes,one year,1,Electronic check,55.95,1157.05,1,False,True,False,True,False,False,False,False,True,False,1-2 years,0,52.59318181818182,3.356818181818184,55.95,17.490000000000002,0,1,1,1174.95,1,0,1,0
0,0,0,1,No,DSL,No,No,No,No,No,No,month-to-month,0,Electronic check,45.75,45.75,1,True,False,False,True,False,False,False,False,True,False,0-1 year,1,22.875,22.875,45.75,9.950000000000001,1,2,1,45.75,1,0,1,1
0,0,0,1,No,Fiber optic,No,Yes,No,No,No,No,month-to-month,0,Electronic check,74.95,815.5,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,67.95833333333333,6.991666666666674,74.95,18.790000000000003,1,2,1,824.45,1,0,1,1
0,0,0,1,No,Fiber optic,No,No,No,No,No,Yes,month-to-month,0,Credit card (automatic),80.15,80.15,1,True,False,False,False,True,False,False,True,False,False,0-1 year,1,40.075,40.075,80.15,16.830000000000002,1,2,0,80.15,1,0,1,1
0,1,0,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,one year,1,Electronic check,109.25,8109.8,1,False,True,False,False,True,False,False,False,True,False,4-6 years,1,111.09315068493152,-1.8431506849315156,109.25,43.95,0,1,1,7866.0,1,0,1,0
0,0,0,0,No,DSL,No,No,No,No,Yes,No,month-to-month,0,Credit card (automatic),35.2,108.95,1,True,False,False,True,False,False,False,True,False,False,0-1 year,0,27.2375,7.962500000000002,35.2,7.940000000000001,1,2,0,105.60000000000001,1,0,1,1
0,1,0,1,No,Fiber optic,No,No,No,No,Yes,No,month-to-month,0,Electronic check,78.8,78.8,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,39.4,39.4,78.8,16.56,1,2,1,78.8,1,0,1,1
0,0,0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,month-to-month,1,Electronic check,106.4,5127.95,1,True,False,False,False,True,False,False,False,True,False,2-4 years,1,106.83229166666666,-0.4322916666666572,106.4,35.88,0,2,1,5000.8,1,0,1,0
0,0,0,1,No,DSL,Yes,No,No,No,No,No,month-to-month,0,Electronic check,49.4,874.8,1,True,False,False,True,False,False,False,False,True,False,1-2 years,1,46.04210526315789,3.3578947368421055,49.4,15.780000000000001,0,2,1,889.1999999999999,1,0,1,0
1,0,0,1,No,Fiber optic,No,No,No,No,No,No,month-to-month,0,Electronic check,69.1,69.1,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,34.55,34.55,69.1,14.620000000000001,1,2,1,69.1,1,0,1,1
0,1,0,1,No,Fiber optic,No,No,No,No,Yes,Yes,month-to-month,1,Electronic check,90.2,1776.55,1,True,False,False,False,True,False,False,False,True,False,1-2 years,1,84.59761904761905,5.602380952380955,90.2,24.540000000000003,0,2,1,1804.0,1,0,1,0
0,0,0,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,month-to-month,1,Bank transfer (automatic),93.55,536.4,1,True,False,False,False,True,False,True,False,False,False,0-1 year,1,76.62857142857142,16.921428571428578,93.55,21.01,1,2,0,561.3,1,0,1,1
0,0,0,1,No,Fiber optic,No,No,No,No,No,Yes,month-to-month,1,Mailed check,80.85,80.85,1,True,False,False,False,True,False,False,False,False,True,0-1 year,1,40.425,40.425,80.85,16.97,1,2,0,80.85,1,0,1,1
0,1,0,1,Yes,Fiber optic,No,No,No,No,No,Yes,one year,1,Mailed check,82.05,4029.95,1,False,True,False,False,True,False,False,False,False,True,2-4 years,1,82.2438775510204,-0.1938775510204067,82.05,31.31,0,1,0,3938.3999999999996,1,0,1,0
0,1,0,1,No,No,No,No,No,No,No,No,month-to-month,1,Credit card (automatic),20.55,51.15,1,True,False,False,False,False,True,False,True,False,False,0-1 year,1,12.7875,7.762500000000001,20.55,5.51,1,2,0,61.650000000000006,0,0,1,1
1,0,0,1,Yes,Fiber optic,No,No,Yes,No,No,No,month-to-month,1,Electronic check,78.55,149.55,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,49.85,28.699999999999996,78.55,16.810000000000002,1,2,1,157.1,1,0,1,1
0,0,0,1,No,Fiber optic,No,No,No,No,No,Yes,month-to-month,0,Electronic check,78.65,78.65,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,39.325,39.325,78.65,16.53,1,2,1,78.65,1,0,1,1
0,0,0,1,No,DSL,No,No,No,No,No,No,month-to-month,1,Electronic check,42.9,42.9,1,True,False,False,True,False,False,False,False,True,False,0-1 year,1,21.45,21.45,42.9,9.38,1,2,1,42.9,1,0,1,1
0,0,0,0,No,DSL,Yes,No,No,Yes,No,No,month-to-month,0,Mailed check,34.25,139.35,1,True,False,False,True,False,False,False,False,False,True,0-1 year,0,34.8375,-0.5874999999999986,34.25,7.75,1,2,0,102.75,1,0,1,1
0,0,0,0,No,DSL,Yes,No,Yes,Yes,Yes,Yes,month-to-month,0,Mailed check,58.5,539.85,1,True,False,False,True,False,False,False,False,False,True,0-1 year,0,53.985,4.515000000000001,58.5,14.4,1,2,0,526.5,1,0,1,1
1,0,0,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,month-to-month,1,Electronic check,96.2,4718.25,1,True,False,False,False,True,False,False,False,True,False,4-6 years,1,94.365,1.835000000000008,96.2,34.44,0,2,1,4713.8,1,0,1,0
1,0,0,1,No,Fiber optic,No,No,Yes,No,No,No,month-to-month,0,Electronic check,74.4,434.1,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,62.01428571428572,12.385714285714286,74.4,17.180000000000003,1,2,1,446.40000000000003,1,0,1,1
0,1,0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,month-to-month,1,Electronic check,105.3,545.2,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,77.88571428571429,27.41428571428571,105.3,23.360000000000003,1,2,1,631.8,1,0,1,1
0,1,0,1,Yes,Fiber optic,No,No,No,No,No,No,month-to-month,1,Bank transfer (automatic),73.85,1284.2,1,True,False,False,False,True,False,True,False,False,False,1-2 years,1,75.54117647058824,-1.6911764705882462,73.85,20.07,0,2,0,1181.6,1,0,1,0
1,1,0,1,Yes,Fiber optic,No,No,No,No,No,Yes,month-to-month,1,Electronic check,84.55,646.85,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,80.85625,3.6937499999999943,84.55,19.51,1,2,1,591.85,1,0,1,1
0,0,0,1,Yes,No,No,No,No,No,No,No,two year,0,Credit card (automatic),24.75,692.1,1,False,False,True,False,False,True,False,True,False,False,2-4 years,1,26.61923076923077,-1.8692307692307715,24.75,12.95,0,0,0,618.75,0,0,1,0
1,0,0,1,Yes,Fiber optic,No,No,No,No,No,Yes,month-to-month,1,Credit card (automatic),85.8,1727.5,1,True,False,False,False,True,False,False,True,False,False,1-2 years,1,82.26190476190476,3.538095238095238,85.8,23.66,0,2,0,1716.0,1,0,1,0
0,0,0,0,No,DSL,No,No,No,No,No,No,month-to-month,1,Electronic check,24.45,86.6,1,True,False,False,True,False,False,False,False,True,False,0-1 year,0,17.32,7.129999999999999,24.45,6.090000000000001,1,2,1,97.8,1,0,1,1
0,0,0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,month-to-month,1,Electronic check,105.7,2979.5,1,True,False,False,False,True,False,False,False,True,False,2-4 years,1,102.74137931034483,2.958620689655177,105.7,30.04,0,2,1,2959.6,1,0,1,0
0,0,0,0,No,DSL,No,No,No,No,No,No,month-to-month,1,Electronic check,24.25,24.25,1,True,False,False,True,False,False,False,False,True,False,0-1 year,0,12.125,12.125,24.25,5.15,1,2,1,24.25,1,0,1,1
0,0,0,1,Yes,Fiber optic,No,No,No,No,No,No,month-to-month,1,Electronic check,76.5,837.95,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,69.82916666666667,6.670833333333334,76.5,19.1,1,2,1,841.5,1,0,1,1
0,0,0,1,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,month-to-month,1,Electronic check,93.5,362.2,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,72.44,21.060000000000002,93.5,20.4,1,2,1,374.0,1,0,1,1
1,1,0,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,one year,1,Credit card (automatic),101.5,5373.1,1,False,True,False,False,True,False,False,True,False,False,4-6 years,1,97.69272727272728,3.807272727272718,101.5,37.0,0,1,0,5481.0,1,0,1,0
0,0,0,1,No,Fiber optic,Yes,No,No,No,No,No,month-to-month,1,Bank transfer (automatic),74.9,2068.55,1,True,False,False,False,True,False,True,False,False,False,2-4 years,1,71.32931034482759,3.5706896551724157,74.9,23.880000000000003,0,2,0,2097.2000000000003,1,0,1,0
1,0,0,1,No,Fiber optic,No,No,No,No,No,No,month-to-month,1,Electronic check,69.6,131.65,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,43.88333333333333,25.71666666666666,69.6,15.02,1,2,1,139.2,1,0,1,1
0,0,0,1,Yes,No,No,No,No,No,No,No,month-to-month,1,Mailed check,24.05,24.05,1,True,False,False,False,False,True,False,False,False,True,0-1 year,1,12.025,12.025,24.05,5.61,1,2,0,24.05,0,0,1,1
0,0,0,1,No,DSL,No,Yes,No,No,No,No,month-to-month,0,Electronic check,50.55,50.55,1,True,False,False,True,False,False,False,False,True,False,0-1 year,1,25.275,25.275,50.55,10.91,1,2,1,50.55,1,0,1,1
0,0,0,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,month-to-month,1,Electronic check,100.55,1415.55,1,True,False,False,False,True,False,False,False,True,False,1-2 years,1,94.36999999999999,6.180000000000007,100.55,24.81,0,2,1,1407.7,1,0,1,0
0,1,1,1,No,No,No,No,No,No,No,No,month-to-month,1,Mailed check,20.5,20.5,1,True,False,False,False,False,True,False,False,False,True,0-1 year,1,10.25,10.25,20.5,4.9,1,2,0,20.5,0,0,1,1
0,0,0,1,No,Fiber optic,No,No,Yes,No,No,No,month-to-month,1,Bank transfer (automatic),74.8,321.9,1,True,False,False,False,True,False,True,False,False,False,0-1 year,1,64.38,10.420000000000002,74.8,16.66,1,2,0,299.2,1,0,1,1
0,1,0,0,No,DSL,No,No,No,No,No,No,month-to-month,1,Electronic check,24.45,482.8,1,True,False,False,True,False,False,False,False,True,False,1-2 years,0,22.99047619047619,1.4595238095238088,24.45,10.89,0,2,1,489.0,1,0,1,0
0,0,0,1,No,Fiber optic,No,No,No,No,No,No,month-to-month,1,Credit card (automatic),71.0,914.0,1,True,False,False,False,True,False,False,True,False,False,1-2 years,1,60.93333333333333,10.06666666666667,71.0,18.900000000000002,0,2,0,994.0,1,0,1,0
1,0,0,0,No,DSL,No,No,Yes,No,Yes,No,month-to-month,1,Electronic check,40.3,1172.95,1,True,False,False,True,False,False,False,False,True,False,2-4 years,0,37.83709677419355,2.46290322580645,40.3,17.060000000000002,0,2,1,1209.0,1,0,1,0
0,0,0,0,No,DSL,No,Yes,No,No,Yes,Yes,month-to-month,1,Electronic check,50.6,155.35,1,True,False,False,True,False,False,False,False,True,False,0-1 year,0,38.8375,11.762500000000003,50.6,11.020000000000001,1,2,1,151.8,1,0,1,1
0,1,0,1,Yes,Fiber optic,No,No,Yes,Yes,No,No,month-to-month,1,Electronic check,84.85,3303.05,1,True,False,False,False,True,False,False,False,True,False,2-4 years,1,80.56219512195122,4.2878048780487745,84.85,29.47,0,2,1,3394.0,1,0,1,0
0,1,1,1,No,DSL,No,No,No,No,Yes,Yes,month-to-month,0,Mailed check,65.7,134.35,1,True,False,False,True,False,False,False,False,False,True,0-1 year,1,44.78333333333333,20.91666666666667,65.7,14.24,1,2,0,131.4,1,0,1,1
0,0,0,1,No,Fiber optic,No,No,No,No,No,No,month-to-month,0,Electronic check,70.5,70.5,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,35.25,35.25,70.5,14.900000000000002,1,2,1,70.5,1,0,1,1
0,0,0,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,month-to-month,1,Electronic check,94.85,953.45,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,86.67727272727274,8.172727272727258,94.85,22.47,1,2,1,948.5,1,0,1,1
0,0,0,1,No,No,No,No,No,No,No,No,month-to-month,0,Mailed check,19.75,19.75,1,True,False,False,False,False,True,False,False,False,True,0-1 year,1,9.875,9.875,19.75,4.75,1,2,0,19.75,0,0,1,1
0,1,1,1,No,DSL,Yes,Yes,No,No,Yes,No,month-to-month,1,Electronic check,65.45,937.6,1,True,False,False,True,False,False,False,False,True,False,1-2 years,1,62.50666666666667,2.943333333333335,65.45,17.790000000000003,0,2,1,916.3000000000001,1,0,1,0
1,1,0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,month-to-month,1,Electronic check,98.7,5812.6,1,True,False,False,False,True,False,False,False,True,False,4-6 years,1,98.51864406779661,0.1813559322033882,98.7,37.64,0,2,1,5724.6,1,0,1,0
0,1,0,1,No,DSL,Yes,No,Yes,Yes,Yes,No,one year,1,Bank transfer (automatic),67.5,1544.05,1,False,True,False,True,False,False,True,False,False,False,1-2 years,1,67.13260869565217,0.3673913043478336,67.5,20.6,0,1,0,1485.0,1,0,1,0
0,0,0,1,No,Fiber optic,No,No,No,No,No,No,month-to-month,1,Electronic check,69.6,69.6,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,34.8,34.8,69.6,14.72,1,2,1,69.6,1,0,1,1
0,1,0,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,one year,0,Electronic check,84.35,4059.35,1,False,True,False,True,False,False,False,False,True,False,4-6 years,1,81.187,3.1629999999999967,84.35,32.07,0,1,1,4133.15,1,0,1,0
1,1,0,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,month-to-month,1,Electronic check,100.2,6851.65,1,True,False,False,False,True,False,False,False,True,False,4-6 years,1,99.29927536231884,0.9007246376811651,100.2,40.94,0,2,1,6813.6,1,0,1,0
0,0,0,1,No,Fiber optic,No,No,No,No,Yes,No,month-to-month,0,Electronic check,78.05,78.05,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,39.025,39.025,78.05,16.41,1,2,1,78.05,1,0,1,1
0,0,0,1,Yes,Fiber optic,No,No,No,No,No,No,month-to-month,0,Electronic check,73.6,520.0,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,65.0,8.599999999999994,73.6,17.32,1,2,1,515.1999999999999,1,0,1,1
0,0,0,1,Yes,Fiber optic,No,No,No,No,No,No,month-to-month,1,Electronic check,74.75,706.6,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,70.66,4.090000000000003,74.75,18.150000000000002,1,2,1,672.75,1,0,1,1
1,1,0,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,month-to-month,1,Electronic check,93.55,2264.05,1,True,False,False,False,True,False,False,False,True,False,1-2 years,1,90.56200000000001,2.9879999999999853,93.55,26.41,0,2,1,2245.2,1,0,1,0
0,0,0,0,No,DSL,No,No,No,No,No,No,month-to-month,1,Electronic check,25.05,56.35,1,True,False,False,True,False,False,False,False,True,False,0-1 year,0,18.783333333333335,6.266666666666666,25.05,5.61,1,2,1,50.1,1,0,1,1
1,1,0,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,month-to-month,1,Electronic check,95.55,2510.2,1,True,False,False,False,True,False,False,False,True,False,2-4 years,1,89.64999999999999,5.900000000000006,95.55,27.71,0,2,1,2579.85,1,0,1,0
0,0,0,0,No,DSL,No,Yes,No,No,Yes,No,month-to-month,1,Electronic check,39.3,2111.45,1,True,False,False,True,False,False,False,False,True,False,4-6 years,0,36.404310344827586,2.8956896551724114,39.3,24.959999999999997,0,2,1,2240.1,1,0,1,0
0,0,0,1,No,No,No,No,No,No,No,No,month-to-month,1,Mailed check,20.25,20.25,1,True,False,False,False,False,True,False,False,False,True,0-1 year,1,10.125,10.125,20.25,4.85,1,2,0,20.25,0,0,1,1
0,0,0,0,No,DSL,No,No,No,No,No,No,month-to-month,1,Electronic check,23.9,300.8,1,True,False,False,True,False,False,False,False,True,False,1-2 years,0,21.485714285714288,2.414285714285711,23.9,8.68,0,2,1,310.7,1,0,1,0
0,0,0,1,No,Fiber optic,No,No,Yes,No,Yes,No,month-to-month,1,Electronic check,85.45,85.45,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,42.725,42.725,85.45,17.89,1,2,1,85.45,1,0,1,1
0,0,0,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,one year,0,Bank transfer (automatic),99.9,6137.0,1,False,True,False,False,True,False,True,False,False,False,4-6 years,1,95.890625,4.009375000000006,99.9,39.38,0,1,0,6293.700000000001,1,0,1,0
0,0,0,1,Yes,Fiber optic,No,No,No,No,No,Yes,month-to-month,1,Electronic check,84.8,2043.45,1,True,False,False,False,True,False,False,False,True,False,2-4 years,1,78.59423076923078,6.205769230769221,84.8,24.96,0,2,1,2120.0,1,0,1,0
0,1,0,1,Yes,Fiber optic,No,No,No,No,No,No,month-to-month,1,Electronic check,75.2,2576.2,1,True,False,False,False,True,False,False,False,True,False,2-4 years,1,71.5611111111111,3.6388888888889,75.2,26.04,0,2,1,2632.0,1,0,1,0
0,1,0,0,No,DSL,No,Yes,No,No,Yes,Yes,two year,0,Electronic check,49.35,3515.25,1,False,False,True,True,False,False,False,False,True,False,4-6 years,0,48.822916666666664,0.5270833333333371,49.35,31.17,0,0,1,3503.85,1,0,1,0
0,0,0,1,Yes,Fiber optic,No,No,No,No,No,No,month-to-month,1,Electronic check,74.9,469.8,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,67.11428571428571,7.785714285714292,74.9,17.28,1,2,1,449.40000000000003,1,0,1,1
0,0,0,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,month-to-month,1,Electronic check,101.25,1457.25,1,True,False,False,False,True,False,False,False,True,False,1-2 years,1,91.078125,10.171875,101.25,25.25,0,2,1,1518.75,1,0,1,0
0,0,0,1,No,No,No,No,No,No,No,No,month-to-month,1,Mailed check,18.95,185.6,1,True,False,False,False,False,True,False,False,False,True,0-1 year,1,18.56,0.39000000000000057,18.95,6.99,1,2,0,170.54999999999998,0,0,1,1
0,0,0,0,No,DSL,No,No,No,Yes,No,No,month-to-month,0,Credit card (automatic),28.6,973.55,1,True,False,False,True,False,False,False,True,False,False,2-4 years,0,25.61973684210526,2.98026315789474,28.6,16.82,0,2,0,1058.2,1,0,1,0
1,0,0,0,No,DSL,No,No,No,No,No,No,month-to-month,0,Electronic check,24.35,41.85,1,True,False,False,True,False,False,False,False,True,False,0-1 year,0,13.950000000000001,10.4,24.35,5.470000000000001,1,2,1,48.7,1,0,1,1
1,0,0,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,month-to-month,0,Electronic check,98.65,2862.75,1,True,False,False,False,True,False,False,False,True,False,2-4 years,1,95.425,3.2250000000000085,98.65,28.930000000000003,0,2,1,2860.8500000000004,1,0,1,0
1,1,0,1,Yes,Fiber optic,No,No,Yes,No,No,No,month-to-month,1,Bank transfer (automatic),79.9,343.95,1,True,False,False,False,True,False,True,False,False,False,0-1 year,1,57.324999999999996,22.57500000000001,79.9,17.980000000000004,1,2,0,399.5,1,0,1,1
1,0,0,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,month-to-month,1,Electronic check,103.3,2890.65,1,True,False,False,False,True,False,False,False,True,False,2-4 years,1,99.67758620689655,3.6224137931034477,103.3,29.560000000000002,0,2,1,2892.4,1,0,1,0
0,1,0,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,month-to-month,1,Credit card (automatic),96.2,1222.05,1,True,False,False,False,True,False,False,True,False,False,0-1 year,1,101.83749999999999,-5.637499999999989,96.2,23.040000000000003,1,2,0,1058.2,1,0,1,1
0,1,0,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,one year,1,Electronic check,104.15,5743.05,1,False,True,False,False,True,False,False,False,True,False,4-6 years,1,102.55446428571429,1.5955357142857167,104.15,37.83,0,1,1,5728.25,1,0,1,0
1,0,0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,month-to-month,1,Credit card (automatic),102.95,2496.7,1,True,False,False,False,True,False,False,True,False,False,1-2 years,1,99.868,3.082000000000008,102.95,28.290000000000003,0,2,0,2470.8,1,0,1,0
0,0,0,1,No,Fiber optic,No,No,No,No,Yes,Yes,month-to-month,0,Electronic check,90.6,90.6,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,45.3,45.3,90.6,18.92,1,2,1,90.6,1,0,1,1
0,0,0,1,No,DSL,No,No,No,Yes,No,No,month-to-month,1,Bank transfer (automatic),50.8,288.05,1,True,False,False,True,False,False,True,False,False,False,0-1 year,1,41.15,9.649999999999999,50.8,12.46,1,2,0,304.79999999999995,1,0,1,1
0,0,0,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,month-to-month,1,Electronic check,90.05,368.1,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,73.62,16.429999999999993,90.05,19.71,1,2,1,360.2,1,0,1,1
